district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type
ศรีบรรพต,เขาปู่,4,partylist,election_day,253,233,9,11,0,0,0,0,1,0,1,0,0,30,0,153,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,1,0,0,10,6,0,0,0,0,1,0,0,2,4,0,1,0,1,0,0,0,233,0,0.03557312252964427,0.043478260869565216,0.9209486166007905,153,0.6566523605150214,0.12875536480686695,1.3541021321380042,86.46193601034847,False,True,UNUSUAL_VOTING_PATTERN
ศรีบรรพต,เขาปู่,5,partylist,election_day,499,471,18,10,1,2,0,0,1,0,0,0,0,94,0,249,6,0,0,0,0,9,0,0,0,0,0,1,52,0,0,1,2,1,0,1,1,0,0,0,2,0,2,28,5,2,0,1,1,1,1,0,1,4,0,1,0,0,0,1,0,471,0,0.036072144288577156,0.02004008016032064,0.9438877755511023,249,0.5286624203821656,0.19957537154989385,1.588549580331783,83.17076959371829,False,False,NORMAL
ศรีบรรพต,เขาปู่,6,partylist,election_day,361,348,11,2,0,0,0,0,0,0,0,0,0,38,0,193,3,0,1,0,0,4,0,0,0,0,0,0,56,1,0,1,3,0,0,0,0,0,0,0,2,0,1,28,4,0,0,1,1,1,1,0,0,6,0,1,0,2,0,0,0,348,0,0.030470914127423823,0.00554016620498615,0.96398891966759,193,0.5545977011494253,0.16091954022988506,1.5307827021496883,84.80655830661469,False,False,NORMAL
ศรีบรรพต,เขาปู่,7,partylist,election_day,435,405,17,13,0,3,0,0,2,0,0,0,1,47,0,261,1,0,1,0,0,1,1,1,0,1,0,0,44,1,0,0,6,0,0,1,0,0,6,0,2,1,2,11,3,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0,405,0,0.03908045977011494,0.029885057471264367,0.9310344827586207,261,0.6444444444444445,0.11604938271604938,1.4083260162706555,86.46257050753414,False,False,NORMAL
ศรีบรรพต,เขาปู่,8,partylist,election_day,290,278,2,10,0,0,0,0,0,0,0,1,0,47,0,176,2,0,1,0,0,5,0,0,0,0,0,0,27,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,278,0,0.006896551724137931,0.034482758620689655,0.9586206896551724,176,0.6330935251798561,0.16906474820143885,1.269790944171546,86.34588761090426,False,True,UNUSUAL_VOTING_PATTERN
ศรีบรรพต,เขาปู่,9,partylist,election_day,283,271,8,4,0,0,0,0,0,0,2,0,0,31,0,148,7,0,0,0,0,2,0,0,0,0,0,0,49,1,0,2,1,0,0,0,0,0,0,0,1,1,1,13,2,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,271,0,0.028268551236749116,0.014134275618374558,0.9575971731448764,148,0.5461254612546126,0.18081180811808117,1.5408858470600282,84.56147780520065,False,False,NORMAL
ศรีบรรพต,เขาปู่,10,partylist,election_day,357,348,5,4,0,1,0,0,0,0,0,0,0,49,2,171,4,0,0,0,0,4,1,0,0,0,0,0,63,0,2,2,7,0,1,0,0,0,1,1,3,0,0,19,9,2,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,348,0,0.014005602240896359,0.011204481792717087,0.9747899159663865,171,0.49137931034482757,0.1810344827586207,1.7041878329418063,81.99922086888193,False,False,NORMAL
ศรีบรรพต,เขาย่า,0,partylist,election_day,404,385,15,4,0,2,0,0,1,0,3,0,1,65,1,192,3,0,0,0,0,0,1,0,0,0,0,0,65,0,0,4,3,0,0,0,1,0,0,1,3,0,2,19,6,2,0,0,0,2,0,1,0,6,0,0,0,0,0,1,0,385,0,0.03712871287128713,0.009900990099009901,0.9529702970297029,192,0.4987012987012987,0.16883116883116883,1.6575845759519425,81.52875755795519,False,False,NORMAL
ศรีบรรพต,เขาย่า,1,partylist,election_day,396,378,13,5,0,1,0,0,0,0,0,0,0,40,0,235,4,0,1,0,0,5,0,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,3,2,0,8,2,0,0,0,1,0,0,1,2,10,0,0,0,4,0,0,0,378,0,0.03282828282828283,0.012626262626262626,0.9545454545454546,235,0.6216931216931217,0.1455026455026455,1.3773282413578154,85.78266192295766,False,False,NORMAL
ศรีบรรพต,เขาย่า,2,partylist,election_day,537,524,9,4,2,1,0,0,2,0,3,0,0,58,0,362,5,0,2,0,0,3,1,1,0,0,0,1,42,2,3,2,6,0,0,1,0,0,0,0,2,1,0,6,8,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0,524,0,0.01675977653631285,0.0074487895716946,0.9757914338919925,362,0.6908396946564885,0.11068702290076336,1.293412447261348,87.82132648549249,False,False,NORMAL
ศรีบรรพต,เขาย่า,3,partylist,election_day,474,453,17,4,0,2,0,1,0,0,3,0,1,53,1,276,8,0,1,0,0,5,0,0,0,0,0,0,50,0,1,2,4,1,0,2,1,0,0,0,0,1,1,24,2,2,0,0,0,0,1,0,1,3,0,2,0,3,0,1,0,453,0,0.035864978902953586,0.008438818565400843,0.9556962025316456,276,0.609271523178808,0.11699779249448124,1.519945676597177,86.28543998424479,False,False,NORMAL
ศรีบรรพต,เขาย่า,4,partylist,election_day,451,431,19,1,0,0,0,0,0,0,1,0,1,58,0,281,0,0,2,0,0,3,0,0,0,1,1,0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,0,1,0,0,2,6,0,0,0,2,0,0,1,431,0,0.04212860310421286,0.0022172949002217295,0.9556541019955654,281,0.6519721577726219,0.1345707656612529,1.255327757488605,85.00601215285407,False,False,NORMAL
ศรีบรรพต,เขาย่า,5,partylist,election_day,496,476,17,3,0,0,0,0,2,0,1,0,0,45,0,325,2,0,0,0,0,5,0,0,0,0,0,1,39,1,1,0,3,0,0,1,0,0,0,0,2,1,0,22,5,0,1,1,0,1,1,2,1,7,0,0,0,6,0,0,0,476,0,0.034274193548387094,0.006048387096774193,0.9596774193548387,325,0.6827731092436975,0.09453781512605042,1.309888091232141,86.86836451221298,False,False,NORMAL
ศรีบรรพต,เขาย่า,6,partylist,election_day,552,525,16,11,2,1,0,0,1,0,0,0,1,75,0,292,3,0,0,0,1,10,0,1,0,0,0,1,46,1,1,1,11,1,0,0,0,0,0,0,4,0,1,34,9,4,0,1,0,0,2,0,2,16,0,0,0,2,1,0,0,525,0,0.028985507246376812,0.019927536231884056,0.9510869565217391,292,0.5561904761904762,0.14285714285714285,1.671192539856945,83.52451352482599,False,False,NORMAL
ศรีบรรพต,เขาย่า,7,partylist,election_day,537,519,13,5,2,1,0,0,0,0,1,0,0,48,0,344,6,0,1,0,0,5,0,0,0,0,1,0,53,0,0,3,4,0,0,0,0,0,0,0,2,0,0,29,5,0,0,1,0,2,0,3,2,5,0,1,0,0,0,0,0,519,0,0.024208566108007448,0.00931098696461825,0.9664804469273743,344,0.6628131021194605,0.10211946050096339,1.327723547578081,86.95120023396426,False,False,NORMAL
ศรีบรรพต,เขาย่า,8,partylist,election_day,375,360,10,5,0,1,0,0,0,0,2,0,0,38,0,199,4,0,1,1,1,1,0,0,1,0,0,0,61,2,0,2,7,0,0,0,2,1,0,0,1,0,0,10,11,3,0,1,0,2,0,0,0,8,0,1,0,0,0,0,0,361,1,0.02666666666666667,0.013333333333333334,0.96,199,0.5527777777777778,0.16944444444444445,1.6290681605694224,83.45931839430578,False,True,INCOMPLETE_DOCUMENT
ศรีบรรพต,เขาย่า,9,partylist,election_day,446,416,22,8,0,1,0,0,0,1,1,0,0,32,2,286,2,0,1,1,0,2,0,0,0,2,1,0,47,0,0,0,1,0,0,0,0,0,0,0,4,1,1,10,5,0,0,0,0,1,0,0,2,10,0,1,0,1,0,0,0,416,0,0.04932735426008968,0.017937219730941704,0.9327354260089686,286,0.6875,0.11298076923076923,1.2805658017976778,85.9642903049723,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,แพรกหา,0,partylist,election_day,622,593,21,8,0,0,0,0,0,0,5,0,0,87,1,273,5,0,0,0,0,3,0,2,1,0,0,0,162,0,0,3,7,1,0,1,0,0,0,0,4,0,0,22,5,3,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,593,0,0.03376205787781351,0.012861736334405145,0.9533762057877814,273,0.46037099494097805,0.27318718381112983,1.5392808187572191,81.73021876676648,False,False,NORMAL
ควนขนุน,แพรกหา,1,partylist,election_day,346,330,8,8,0,0,0,0,1,0,0,0,2,28,0,207,2,0,0,0,0,2,0,0,0,0,0,0,37,0,0,1,5,0,0,0,0,0,0,0,0,0,0,32,3,3,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,330,0,0.023121387283236993,0.023121387283236993,0.953757225433526,207,0.6272727272727273,0.11212121212121212,1.36340896657516,86.29620211977156,False,False,NORMAL
ควนขนุน,แพรกหา,2,partylist,election_day,575,549,20,6,0,1,0,1,0,0,2,4,0,70,1,323,8,0,0,2,0,2,2,0,1,0,0,0,68,0,0,1,8,0,1,0,1,0,0,1,1,1,0,36,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,549,0,0.034782608695652174,0.010434782608695653,0.9547826086956521,323,0.5883424408014571,0.12750455373406194,1.489569989792174,85.80684268718285,False,False,NORMAL
ควนขนุน,แพรกหา,3,partylist,election_day,680,642,23,15,0,0,0,1,0,0,1,1,0,83,0,368,9,0,0,1,0,2,1,1,1,0,0,0,100,1,1,1,6,0,0,2,0,0,0,0,3,2,1,31,6,0,1,1,0,0,0,1,2,12,0,1,0,1,0,0,0,642,0,0.033823529411764704,0.022058823529411766,0.9441176470588235,368,0.573208722741433,0.1557632398753894,1.4990977099448979,85.49606231110374,False,False,NORMAL
ควนขนุน,แพรกหา,4,partylist,election_day,677,643,25,9,1,0,0,0,0,0,7,0,1,80,0,358,5,0,0,0,0,10,0,0,0,0,0,0,111,0,0,2,15,0,0,0,0,0,0,2,1,0,2,22,5,0,0,2,0,1,1,1,3,8,0,1,1,1,0,0,2,643,0,0.03692762186115214,0.013293943870014771,0.9497784342688331,358,0.5567651632970451,0.17262830482115085,1.5411386007233177,84.44518779862058,False,False,NORMAL
ควนขนุน,แพรกหา,5,partylist,election_day,417,403,9,5,0,0,0,0,2,0,1,0,0,49,0,262,0,0,0,0,0,1,0,0,0,0,0,0,68,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,403,0,0.02158273381294964,0.011990407673860911,0.9664268585131894,262,0.6501240694789082,0.1687344913151365,1.1532102104434483,84.95668749815424,False,False,NORMAL
ควนขนุน,แพรกหา,6,partylist,election_day,434,414,12,8,0,0,0,0,1,0,0,0,0,68,0,226,4,0,0,1,0,1,0,0,1,0,0,0,85,1,0,0,3,0,0,0,0,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,414,0,0.027649769585253458,0.018433179723502304,0.9539170506912442,226,0.5458937198067633,0.20531400966183574,1.3476850324201148,83.47117343914137,False,False,NORMAL
ควนขนุน,แพรกหา,7,partylist,election_day,385,371,8,6,1,0,0,0,0,0,1,0,0,34,2,220,1,0,0,0,0,5,0,1,0,0,1,0,68,0,0,3,3,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,1,0,6,0,0,0,2,1,0,0,365,6,0.02077922077922078,0.015584415584415584,0.9636363636363636,220,0.5929919137466307,0.18328840970350405,1.3755090305247868,82.50588667868575,True,True,INCOMPLETE_DOCUMENT
ควนขนุน,แหลมโตนด,0,partylist,election_day,512,492,17,3,0,1,0,0,1,0,2,0,0,53,2,299,4,0,0,0,0,6,0,1,0,1,0,0,37,0,2,1,8,0,1,0,1,0,0,0,3,4,2,40,5,3,0,1,0,1,0,0,2,5,0,2,0,3,0,0,1,492,0,0.033203125,0.005859375,0.9609375,299,0.6077235772357723,0.10772357723577236,1.5871101087892674,85.7004499791805,False,False,NORMAL
ควนขนุน,แหลมโตนด,1,partylist,election_day,386,364,14,8,0,2,1,0,1,0,1,0,0,31,0,211,7,0,0,0,0,2,0,0,0,0,0,0,57,0,0,1,10,0,1,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,364,0,0.03626943005181347,0.02072538860103627,0.9430051813471503,211,0.5796703296703297,0.1565934065934066,1.5089235652229973,85.48740273528925,False,False,NORMAL
ควนขนุน,แหลมโตนด,2,partylist,election_day,326,313,9,4,0,0,0,0,0,0,0,0,0,34,1,206,2,0,1,0,0,1,0,0,0,0,0,1,31,1,1,0,5,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,313,0,0.027607361963190184,0.012269938650306749,0.9601226993865031,206,0.65814696485623,0.10862619808306709,1.2819304375991076,86.18334522351847,False,False,NORMAL
ควนขนุน,แหลมโตนด,3,partylist,election_day,590,555,29,6,0,2,0,1,0,0,1,0,1,60,2,306,5,0,0,1,0,7,0,0,0,1,0,0,92,0,1,1,3,0,0,0,1,0,0,0,3,0,3,35,6,1,0,1,3,1,1,3,4,8,0,0,0,1,0,0,0,555,0,0.04915254237288136,0.010169491525423728,0.940677966101695,306,0.5513513513513514,0.16576576576576577,1.6137950281282134,82.94496314061435,False,False,NORMAL
ควนขนุน,แหลมโตนด,4,partylist,election_day,305,290,10,5,0,1,1,0,1,0,0,1,0,41,0,180,7,0,0,0,0,5,0,0,0,0,0,0,23,0,0,2,4,0,0,0,0,0,1,0,2,0,1,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,290,0,0.03278688524590164,0.01639344262295082,0.9508196721311475,180,0.6206896551724138,0.1413793103448276,1.438440026365609,86.36574565653342,False,False,NORMAL
ควนขนุน,แหลมโตนด,5,partylist,election_day,224,217,7,0,0,1,0,0,0,0,0,0,0,17,0,140,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,1,28,3,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,217,0,0.03125,0.0,0.96875,140,0.6451612903225806,0.12903225806451613,1.3431744143001971,86.2240828526794,False,False,NORMAL
ควนขนุน,แหลมโตนด,6,partylist,election_day,323,313,8,2,0,0,0,0,0,0,0,0,0,28,1,233,2,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,3,0,0,0,2,0,0,0,1,0,1,17,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,313,0,0.02476780185758514,0.006191950464396285,0.9690402476780186,233,0.744408945686901,0.08945686900958466,1.0830003959780432,86.9238822375082,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,แหลมโตนด,7,partylist,election_day,276,263,13,0,1,0,0,1,0,0,0,0,0,37,0,143,3,0,0,0,0,6,0,0,0,1,0,0,47,0,0,0,5,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,263,0,0.04710144927536232,0.0,0.9528985507246377,143,0.5437262357414449,0.17870722433460076,1.5006771412516449,83.9499431959588,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,แหลมโตนด,8,partylist,election_day,232,223,6,3,0,2,0,0,0,0,0,0,0,23,0,156,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,3,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,223,0,0.02586206896551724,0.01293103448275862,0.9612068965517241,156,0.6995515695067265,0.1031390134529148,1.161316502034762,86.30660865727356,False,False,NORMAL
ควนขนุน,โตนดด้วน,0,partylist,election_day,262,248,7,7,0,0,0,0,1,0,0,0,1,28,0,112,4,0,0,0,0,1,1,0,0,1,0,0,68,0,0,1,7,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,248,0,0.026717557251908396,0.026717557251908396,0.9465648854961832,112,0.45161290322580644,0.27419354838709675,1.6199345880868579,81.01316335331019,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,1,partylist,election_day,596,559,37,0,0,0,0,0,0,0,6,0,2,86,0,248,5,1,0,1,0,1,1,0,0,0,0,0,145,1,1,2,3,0,1,1,0,0,0,1,3,2,2,34,4,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,559,0,0.06208053691275168,0.0,0.9379194630872483,248,0.44364937388193204,0.259391771019678,1.6157938947402615,79.04751542341776,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,2,partylist,election_day,246,235,11,0,0,0,0,0,0,0,2,0,0,23,0,129,2,0,1,0,0,1,0,0,0,0,0,0,51,0,0,2,2,0,0,0,0,0,0,0,1,0,2,13,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,235,0,0.044715447154471545,0.0,0.9552845528455285,129,0.548936170212766,0.2170212765957447,1.4544051473052644,83.77636422171206,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,3,partylist,election_day,231,226,4,1,0,0,0,0,0,0,1,0,0,29,0,111,2,0,0,0,0,1,1,0,0,0,0,0,52,0,0,0,8,0,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,226,0,0.017316017316017316,0.004329004329004329,0.9783549783549783,111,0.4911504424778761,0.23008849557522124,1.5067443449222448,83.80126895931296,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,4,partylist,election_day,558,535,14,9,0,0,0,0,1,0,2,0,0,58,0,284,4,0,0,0,0,2,0,0,0,1,0,0,139,0,3,2,6,0,0,0,0,0,0,0,1,1,1,20,3,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,535,0,0.025089605734767026,0.016129032258064516,0.9587813620071685,284,0.5308411214953271,0.25981308411214954,1.3900250021699323,83.57100337982078,False,False,NORMAL
ควนขนุน,โตนดด้วน,5,partylist,election_day,226,208,12,6,0,0,1,0,0,0,1,0,0,31,0,110,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0,208,0,0.05309734513274336,0.02654867256637168,0.9203539823008849,110,0.5288461538461539,0.23557692307692307,1.3364444855545832,81.57496221429327,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,6,partylist,election_day,705,680,13,12,0,3,0,0,3,0,6,0,2,79,1,292,4,0,0,0,0,8,2,0,0,0,0,0,211,0,0,3,10,0,0,0,0,0,0,0,5,0,1,22,5,1,0,0,0,0,0,3,3,8,0,1,0,6,0,1,0,680,0,0.018439716312056736,0.01702127659574468,0.9645390070921985,292,0.4294117647058823,0.31029411764705883,1.6416032894733257,80.54433423084038,False,False,NORMAL
ควนขนุน,โตนดด้วน,7,partylist,election_day,341,328,11,2,0,0,0,1,0,0,2,0,0,38,1,135,3,0,0,1,0,3,1,0,0,1,0,0,116,0,0,2,2,0,0,0,2,0,0,0,1,0,1,11,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,328,0,0.03225806451612903,0.005865102639296188,0.9618768328445748,135,0.4115853658536585,0.35365853658536583,1.5398042528351725,80.33661522145158,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,8,partylist,election_day,431,406,16,9,0,4,0,0,0,0,0,1,0,57,1,190,3,0,2,0,0,1,0,0,0,0,0,1,94,0,0,2,12,0,0,0,0,0,0,1,1,0,1,20,3,0,0,1,0,1,0,2,2,3,0,0,0,2,0,1,0,406,0,0.037122969837587005,0.02088167053364269,0.9419953596287703,190,0.46798029556650245,0.2315270935960591,1.6552302522822155,80.63095785229356,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,9,partylist,election_day,280,271,7,2,0,0,0,0,1,0,0,0,1,25,0,156,1,0,0,0,0,1,0,0,0,0,1,0,48,0,1,1,6,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,0,0,1,6,0,2,0,4,0,0,0,271,0,0.025,0.007142857142857143,0.9678571428571429,156,0.5756457564575646,0.17712177121771217,1.5049901027238017,85.96947166648891,False,False,NORMAL
ควนขนุน,โตนดด้วน,10,partylist,election_day,374,356,11,7,0,0,0,0,1,0,0,0,0,42,0,166,5,0,1,0,0,0,0,0,0,1,0,0,101,0,0,0,3,0,0,2,0,0,0,0,1,0,1,12,2,0,0,0,1,1,0,0,0,6,0,1,0,9,0,0,0,356,0,0.029411764705882353,0.01871657754010695,0.9518716577540107,166,0.46629213483146065,0.28370786516853935,1.5317864937625614,82.20031087202409,False,False,NORMAL
,,0,partylist,out_of_district_advance,765,729,5,31,0,5,0,0,0,0,4,0,0,387,1,170,5,0,0,0,0,0,0,1,0,1,0,0,91,1,2,1,12,0,0,1,0,0,0,0,2,0,0,27,6,1,0,0,0,1,1,1,0,1,0,0,0,4,0,3,0,729,0,0.006535947712418301,0.040522875816993466,0.9529411764705882,387,0.5308641975308642,0.23319615912208505,1.4444933277740493,85.04406181804549,False,True,UNUSUAL_VOTING_PATTERN
,,1,partylist,out_of_district_advance,762,731,9,22,2,6,0,0,0,0,6,0,0,323,1,218,4,0,1,0,0,2,1,0,0,0,2,0,95,0,3,1,12,0,0,0,1,0,0,0,0,1,0,23,16,3,0,1,0,1,1,3,1,1,0,0,0,1,0,1,0,731,0,0.011811023622047244,0.028871391076115485,0.9593175853018373,323,0.4418604651162791,0.2982216142270862,1.587560791711713,81.78965485526888,False,True,UNUSUAL_VOTING_PATTERN
,,2,partylist,out_of_district_advance,765,745,6,14,0,3,0,0,0,0,2,0,1,345,1,227,4,0,1,0,0,0,0,0,0,0,1,0,98,0,1,1,9,0,0,0,0,0,0,0,2,0,0,30,9,3,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,745,0,0.00784313725490196,0.018300653594771243,0.9738562091503268,345,0.46308724832214765,0.3046979865771812,1.4337145706153067,82.8376062930724,False,True,UNUSUAL_VOTING_PATTERN
,,3,partylist,out_of_district_advance,520,498,2,20,0,1,0,0,0,0,0,0,0,242,0,141,3,0,0,0,0,0,0,1,0,0,0,0,60,0,2,0,7,1,0,1,0,1,0,0,1,0,0,20,5,1,0,0,0,2,1,0,1,1,0,0,0,3,0,3,0,498,0,0.0038461538461538464,0.038461538461538464,0.9576923076923077,242,0.4859437751004016,0.28313253012048195,1.4595919166593632,83.981924727298,False,True,UNUSUAL_VOTING_PATTERN
,,4,partylist,out_of_district_advance,765,731,3,31,0,2,0,1,1,0,3,0,0,376,1,177,4,0,1,1,0,0,0,0,0,0,0,0,101,0,1,0,9,1,0,0,1,0,0,0,5,0,0,28,5,2,0,1,0,0,1,5,0,0,0,0,0,2,0,2,0,731,0,0.00392156862745098,0.040522875816993466,0.9555555555555556,376,0.5143638850889193,0.2421340629274966,1.4460745838975426,84.69558396027045,False,True,UNUSUAL_VOTING_PATTERN
,,5,partylist,out_of_district_advance,763,727,2,34,0,0,0,0,1,0,4,0,0,360,1,226,0,0,0,0,0,3,0,0,0,0,0,0,81,0,4,1,4,1,0,0,0,0,0,0,0,0,0,16,8,3,0,0,0,3,1,2,0,1,0,0,0,4,0,2,1,727,0,0.002621231979030144,0.04456094364351245,0.9528178243774574,360,0.4951856946354883,0.3108665749656121,1.3677070567070115,83.40157980718327,True,True,UNUSUAL_VOTING_PATTERN
,,6,partylist,out_of_district_advance,765,733,4,28,1,1,0,0,0,1,0,0,0,399,0,180,4,0,0,0,0,0,0,1,0,1,0,0,83,0,0,2,10,0,0,0,0,1,0,1,1,0,0,31,2,3,0,0,1,1,0,3,0,1,0,1,0,3,0,1,0,733,0,0.00522875816993464,0.036601307189542485,0.9581699346405229,399,0.5443383356070941,0.24556616643929058,1.3600701799596675,84.66941395931276,False,True,UNUSUAL_VOTING_PATTERN
,,7,partylist,out_of_district_advance,765,736,5,24,0,2,0,0,1,0,0,0,0,346,0,227,4,0,0,0,0,3,0,0,0,1,0,0,88,0,1,1,9,1,0,0,0,0,0,0,2,0,0,27,7,2,0,0,0,0,4,2,0,2,0,1,0,2,0,3,0,736,0,0.006535947712418301,0.03137254901960784,0.9620915032679739,346,0.4701086956521739,0.30842391304347827,1.4426419279489984,83.20288276343427,False,True,UNUSUAL_VOTING_PATTERN
,,8,partylist,out_of_district_advance,765,739,3,23,1,3,2,0,1,0,1,0,0,374,0,207,5,0,4,0,0,0,1,0,0,0,0,0,82,0,3,1,10,0,0,1,0,0,0,0,2,0,0,23,6,1,0,0,1,0,0,2,0,2,0,0,0,3,0,3,0,739,0,0.00392156862745098,0.030065359477124184,0.9660130718954248,374,0.5060893098782138,0.28010825439783493,1.437355943846855,84.3601603034424,False,True,UNUSUAL_VOTING_PATTERN
,,9,partylist,out_of_district_advance,770,741,8,21,1,0,0,0,0,0,2,1,0,345,0,244,9,0,0,0,0,1,0,2,0,2,0,0,79,1,2,1,9,0,0,0,0,0,0,0,1,0,0,22,11,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,741,0,0.01038961038961039,0.02727272727272727,0.9623376623376624,345,0.46558704453441296,0.3292847503373819,1.4137702064425626,82.58583288097749,False,True,UNUSUAL_VOTING_PATTERN
,,0,partylist,in_district_advance,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0.0,0.0,1.0,5,0.5555555555555556,0.1111111111111111,1.3030923987280423,84.69759065394709,False,True,UNUSUAL_VOTING_PATTERN
