district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ป่าพะยอม,ลานข่อย,2,partylist,election_day,438,422,9,7,0,2,0,0,4,0,2,0,0,58,1,237,5,0,0,0,0,7,0,0,0,0,1,0,58,5,2,2,4,0,0,1,0,0,0,2,2,0,2,20,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,422,0,0.0205479452054794,0.0159817351598173,0.9634703196347032,237.0,0.5616113744075829,0.424170616113744,1.5864144685114228,98.65296803652969,False,False,NORMAL,175,7.8875764,99.87482,ศาลาการเปรียญวัดลานข่อย,False,0,0,-1
ป่าพะยอม,ลานข่อย,3,partylist,election_day,361,347,11,3,0,0,0,0,0,0,2,0,0,44,0,187,3,0,1,0,0,5,0,0,0,1,0,1,76,1,2,0,1,0,0,1,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,347,0,0.0304709141274238,0.0083102493074792,0.961218836565097,187.0,0.5389048991354467,0.3198847262247838,1.4620134202369472,98.31024930747922,False,False,NORMAL,176,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,False,0,0,12
ป่าพะยอม,ลานข่อย,4,partylist,election_day,355,341,10,4,0,0,0,0,0,0,2,0,0,29,0,212,1,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,1,1,0,32,6,0,0,0,0,0,1,0,0,5,0,1,0,2,0,0,0,341,0,0.028169014084507,0.0112676056338028,0.9605633802816902,212.0,0.6217008797653959,0.4926686217008797,1.3288856032428948,98.36619718309858,False,False,NORMAL,177,7.8808168,99.8327582,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,False,0,0,-1
ป่าพะยอม,ลานข่อย,5,partylist,election_day,365,350,13,2,0,0,0,1,1,0,0,0,1,32,1,238,3,0,0,0,0,7,0,1,0,0,1,0,30,0,1,2,5,0,1,0,1,0,0,0,3,1,2,13,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,350,0,0.0356164383561643,0.0054794520547945,0.958904109589041,238.0,0.68,0.5885714285714285,1.3404950123657655,98.10958904109587,False,False,NORMAL,178,7.821256099999999,99.8794744,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,False,0,0,16
ป่าพะยอม,ลานข่อย,6,partylist,election_day,364,356,6,2,0,0,0,0,0,0,3,0,0,39,0,226,2,0,1,0,0,1,0,0,0,0,0,1,36,0,1,1,4,0,1,0,0,0,0,0,0,1,2,19,10,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,356,0,0.0164835164835164,0.0054945054945054,0.978021978021978,226.0,0.6348314606741573,0.5252808988764045,1.3985860230596616,99.06593406593406,False,False,NORMAL,179,7.852371,99.797831,ศาลาประจำหมู่บ้านบ้านถ้ำลา,False,0,0,12
ป่าพะยอม,ลานข่อย,7,partylist,election_day,628,600,22,6,0,3,0,0,3,0,2,0,1,66,0,394,11,0,0,0,0,9,0,0,0,2,0,0,46,0,0,1,3,0,1,1,0,0,0,0,4,0,3,29,5,0,0,1,1,1,0,0,1,6,0,1,0,2,1,1,1,600,0,0.0350318471337579,0.0095541401273885,0.9554140127388536,394.0,0.6566666666666666,0.5466666666666666,1.4089203583637473,98.05732484076434,False,False,NORMAL,180,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,False,0,0,12
ป่าพะยอม,ลานข่อย,8,partylist,election_day,361,349,7,5,0,0,2,0,3,0,1,1,0,32,1,223,1,0,2,0,0,5,0,0,0,0,0,0,38,0,0,0,3,1,0,0,0,0,0,0,4,0,2,20,3,2,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,349,0,0.0193905817174515,0.0138504155124653,0.9667590027700832,223.0,0.6389684813753582,0.5300859598853869,1.4274010830157713,98.75346260387812,False,False,NORMAL,181,7.8684401,99.902977,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,False,0,0,-1
ป่าพะยอม,ลานข่อย,9,partylist,election_day,513,488,17,8,0,2,0,0,2,0,0,0,0,80,2,291,3,0,0,0,0,4,1,0,0,1,0,1,54,1,0,3,2,1,0,1,0,0,0,0,0,3,1,19,4,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,488,0,0.0331384015594541,0.0155945419103313,0.9512670565302144,291.0,0.5963114754098361,0.4323770491803279,1.435124751902234,98.03118908382066,False,False,NORMAL,182,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,False,0,0,12
ป่าพะยอม,ลานข่อย,10,partylist,election_day,507,489,11,7,0,2,0,0,1,0,3,0,0,66,0,282,8,0,1,0,0,3,1,0,0,0,0,0,74,0,0,1,4,0,1,0,0,0,0,0,7,1,0,10,7,1,0,0,1,0,0,1,0,10,0,0,0,3,0,0,1,489,0,0.0216962524654832,0.0138067061143984,0.9644970414201184,282.0,0.5766871165644172,0.4253578732106339,1.503641052748682,98.63905325443788,False,False,NORMAL,183,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านควนยาว,False,0,0,12
ศรีนครินทร์,ลำสินธ์ุ,1,partylist,election_day,561,533,11,17,0,2,0,1,1,0,0,0,0,97,0,252,6,0,2,1,0,6,0,0,0,0,0,0,52,0,0,2,9,0,0,1,0,0,0,0,6,0,0,75,4,1,0,2,2,0,1,4,2,3,0,0,0,0,0,0,1,533,0,0.0196078431372549,0.0303030303030303,0.9500891265597148,252.0,0.4727954971857411,0.2908067542213883,1.698465089432302,98.41354723707664,False,True,UNUSUAL_VOTING_PATTERN,186,7.565728799999999,99.9318053,ศาลาประจำหมู่บ้านบ้านคลองหมวย,True,1,1,14
ศรีนครินทร์,ลำสินธ์ุ,2,partylist,election_day,399,380,15,4,0,0,0,0,1,0,1,0,0,55,0,202,2,0,0,0,0,6,0,0,0,0,0,0,60,0,2,1,5,0,1,0,1,1,0,1,1,0,0,28,5,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,380,0,0.037593984962406,0.0100250626566416,0.9523809523809524,202.0,0.531578947368421,0.3736842105263158,1.5472751624436405,97.91979949874688,False,False,NORMAL,187,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านสวนหมาก,False,0,0,13
ศรีนครินทร์,ลำสินธ์ุ,3,partylist,election_day,536,508,28,0,1,0,0,0,5,0,0,0,0,95,0,271,6,0,1,0,0,4,0,0,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,5,0,0,59,3,1,0,0,0,0,0,0,2,10,0,2,0,1,0,1,0,508,0,0.0522388059701492,0.0,0.9477611940298508,271.0,0.5334645669291339,0.3464566929133858,1.523631293399616,97.38805970149254,False,False,NORMAL,188,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,False,0,0,-1
ศรีนครินทร์,ลำสินธ์ุ,4,partylist,election_day,221,209,10,2,0,0,0,0,0,0,0,0,0,26,0,101,3,0,0,0,1,4,0,0,0,0,2,0,27,0,1,0,3,0,0,0,1,0,0,0,1,0,0,31,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,209,0,0.0452488687782805,0.0090497737556561,0.9457013574660632,101.0,0.4832535885167464,0.3349282296650718,1.6753787487097922,97.55656108597285,False,False,NORMAL,189,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,False,0,1,13
ศรีนครินทร์,ลำสินธ์ุ,5,partylist,election_day,417,401,14,2,0,2,0,0,1,0,1,0,0,29,0,271,4,0,1,0,0,9,0,1,0,0,0,0,38,0,0,1,5,1,1,0,0,0,0,0,3,1,1,17,2,1,0,0,1,0,0,1,3,3,0,2,0,1,0,0,0,401,0,0.0335731414868105,0.0047961630695443,0.9616306954436452,271.0,0.6758104738154613,0.5810473815461347,1.3814116459334678,98.2254196642686,False,False,NORMAL,190,7.507218399999999,99.9070129,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,False,0,0,13
ศรีนครินทร์,ลำสินธ์ุ,6,partylist,election_day,591,567,19,5,0,1,1,0,0,0,2,0,0,59,0,388,3,0,1,0,0,7,1,1,1,1,0,0,39,0,2,1,3,0,1,0,0,0,0,0,2,0,2,30,9,1,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,567,0,0.0321489001692047,0.0084602368866328,0.9593908629441624,388.0,0.6843033509700176,0.5802469135802469,1.2928907380775785,98.22335025380713,False,False,NORMAL,191,7.501031,99.9085119,ศาลาประจำหมู่บ้านบ้านโตน,False,0,0,13
ศรีนครินทร์,ลำสินธ์ุ,7,partylist,election_day,604,567,33,4,0,0,0,0,6,0,0,0,0,32,0,389,5,1,0,0,0,9,0,1,2,1,0,0,52,0,1,2,1,1,0,0,0,0,0,0,6,0,3,23,4,1,0,3,0,2,1,0,4,13,0,2,0,1,1,0,0,567,0,0.0546357615894039,0.0066225165562913,0.9387417218543046,389.0,0.6860670194003528,0.5943562610229277,1.37702274995147,97.13576158940398,False,True,UNUSUAL_VOTING_PATTERN,192,7.508669999999999,99.921707,ศาลาประจำหมู่บ้านบ้านขาม,True,1,0,-1
ศรีนครินทร์,ลำสินธ์ุ,8,partylist,election_day,563,535,17,11,0,1,0,0,1,1,1,0,1,86,0,294,7,0,1,0,0,6,0,0,0,0,0,0,49,0,2,4,5,2,0,1,0,0,0,0,2,3,0,47,3,1,1,0,0,1,0,0,0,4,0,0,0,8,1,2,0,535,0,0.0301953818827708,0.019538188277087,0.950266429840142,294.0,0.5495327102803739,0.3887850467289719,1.6131372015072598,98.09946714031972,False,False,NORMAL,193,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,False,0,0,-1
ศรีนครินทร์,ลำสินธ์ุ,9,partylist,election_day,233,214,19,0,0,2,0,0,1,0,0,0,0,37,0,97,4,0,2,0,0,5,0,0,0,0,0,0,30,0,0,1,3,0,1,0,0,0,0,1,1,0,1,22,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,214,0,0.0815450643776824,0.0,0.9184549356223176,97.0,0.4532710280373832,0.2803738317757009,1.7597484125525502,95.92274678111588,True,True,UNUSUAL_VOTING_PATTERN,194,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,True,1,1,13
กงหรา2,สมหวัง,1,partylist,election_day,316,301,9,6,0,6,0,1,2,0,0,0,0,41,0,189,3,0,1,0,0,2,0,0,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0,0,5,0,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,301,0,0.0284810126582278,0.0189873417721519,0.9525316455696202,189.0,0.627906976744186,0.4916943521594684,1.392056508250072,98.19620253164555,False,False,NORMAL,195,7.5077431,100.0024084,ศาลาประจำหมู่บ้านบ้านคลองลำ,False,0,0,-1
กงหรา2,สมหวัง,2,partylist,election_day,665,631,23,11,0,1,0,0,2,0,2,1,2,67,0,446,4,0,0,0,0,4,0,0,0,0,0,0,47,0,0,3,6,0,0,0,1,0,0,0,4,0,2,19,8,0,0,1,1,1,1,1,2,3,0,0,0,2,0,0,0,631,0,0.0345864661654135,0.0165413533834586,0.948872180451128,446.0,0.7068145800316957,0.6006339144215531,1.220223457841289,97.93984962406014,False,False,NORMAL,196,7.5077431,100.0024084,ศาลาประชาร่วมใจ (ช่องเตย),False,0,0,-1
กงหรา2,สมหวัง,3,partylist,election_day,396,376,18,2,0,4,0,0,3,0,2,0,0,40,0,230,5,0,1,0,0,2,0,0,0,0,0,0,53,0,0,1,0,0,0,1,0,0,0,0,5,0,0,18,6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,376,0,0.0454545454545454,0.005050505050505,0.9494949494949496,230.0,0.6117021276595744,0.4707446808510638,1.4103760549597912,97.62626262626264,False,False,NORMAL,197,7.52108,100.008,ศาลาประจำหมู่บ้านบ้านสมหวังตก,False,0,0,-1
กงหรา2,สมหวัง,4,partylist,election_day,358,322,31,5,0,0,0,0,1,0,0,0,0,29,0,198,3,0,1,1,1,4,0,0,0,0,0,0,40,1,0,2,2,1,0,1,1,1,0,0,2,1,2,12,4,3,0,0,0,0,1,1,0,5,0,1,1,0,2,0,0,322,0,0.0865921787709497,0.0139664804469273,0.8994413407821229,198.0,0.6149068322981367,0.4906832298136646,1.5672124179112503,95.39106145251397,True,True,UNUSUAL_VOTING_PATTERN,198,7.5076504,99.9837692,โรงเรียนวัดหวัง,True,1,1,-1
กงหรา2,สมหวัง,5,partylist,election_day,413,394,9,10,1,1,0,0,1,1,1,0,0,50,0,230,7,0,0,0,0,3,0,0,0,0,0,0,58,0,1,3,3,0,0,1,0,0,0,0,4,0,0,21,0,2,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,394,0,0.0217917675544794,0.0242130750605326,0.953995157384988,230.0,0.583756345177665,0.4365482233502538,1.4597614487887198,98.42615012106538,False,False,NORMAL,199,7.507084499999999,99.9848915,ศาลาการเปรียญวัดสมหวัง,False,0,0,-1
กงหรา2,สมหวัง,6,partylist,election_day,374,347,16,11,0,0,1,0,1,0,2,0,0,43,0,239,0,0,1,1,0,1,0,1,0,1,0,0,19,1,0,3,3,0,1,0,0,0,1,0,3,0,3,10,3,1,0,1,0,0,1,0,1,3,0,0,0,1,1,0,0,347,0,0.0427807486631016,0.0294117647058823,0.927807486631016,239.0,0.6887608069164265,0.5648414985590778,1.3227025869275424,97.27272727272728,False,True,UNUSUAL_VOTING_PATTERN,200,7.4978326,100.015403,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,True,1,0,-1
กงหรา2,สมหวัง,7,partylist,election_day,427,404,19,4,0,2,1,0,1,0,1,0,1,37,0,289,3,0,0,1,0,6,0,0,0,0,0,0,36,1,0,1,3,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,0,0,0,1,3,2,0,1,0,2,0,0,0,404,0,0.0444964871194379,0.009367681498829,0.9461358313817332,289.0,0.7153465346534653,0.6237623762376238,1.1891092928092768,97.58782201405153,False,False,NORMAL,201,7.4922222,100.0025,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,False,0,0,-1
กงหรา2,สมหวัง,8,partylist,election_day,197,187,4,6,0,1,0,0,1,0,0,0,0,19,1,131,1,0,0,0,0,1,0,0,1,0,0,0,16,4,0,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,187,0,0.0203045685279187,0.0304568527918781,0.949238578680203,131.0,0.7005347593582888,0.5989304812834224,1.2127489443977486,98.3756345177665,False,False,NORMAL,202,7.550502400000001,100.0024084,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,False,0,0,-1
ศรีนครินทร์,อ่างทอง,1,partylist,election_day,450,421,22,7,0,2,1,1,1,0,6,0,0,51,0,246,3,0,1,1,0,5,1,0,0,1,0,0,53,0,0,4,4,0,0,0,0,0,0,1,3,0,3,19,2,5,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,421,0,0.0488888888888888,0.0155555555555555,0.9355555555555556,246.0,0.5843230403800475,0.4584323040380047,1.5854309369917117,97.24444444444444,False,False,NORMAL,203,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านประดู่,False,0,0,14
ศรีนครินทร์,อ่างทอง,2,partylist,election_day,379,366,10,3,0,2,0,1,0,0,2,0,0,65,0,223,2,0,2,0,0,1,1,0,0,0,0,0,36,0,1,0,4,1,1,1,1,0,0,1,0,0,1,6,8,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,366,0,0.0263852242744063,0.0079155672823219,0.9656992084432716,223.0,0.6092896174863388,0.4316939890710382,1.4001375949669037,98.52242744063324,False,False,NORMAL,204,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านสวนหลวง,False,0,0,15
ศรีนครินทร์,อ่างทอง,3,partylist,election_day,498,476,16,6,1,0,0,1,0,0,5,0,0,49,0,324,4,0,0,0,0,2,0,0,0,0,0,0,36,2,1,3,4,0,0,0,0,0,0,0,4,0,2,18,7,0,0,1,0,0,1,0,2,7,0,0,0,2,0,0,0,476,0,0.0321285140562249,0.0120481927710843,0.9558232931726908,324.0,0.680672268907563,0.5777310924369747,1.3191022243896688,98.15261044176708,False,False,NORMAL,205,7.5564909,99.9744535,ศาลาประจำหมู่บ้านบ้านอ่างทอง,False,0,0,15
ศรีนครินทร์,อ่างทอง,4,partylist,election_day,538,516,14,8,1,1,0,0,2,0,1,0,0,2,1,308,4,0,0,2,0,2,0,0,0,0,0,0,117,0,1,1,5,0,0,0,0,0,0,42,0,2,0,12,4,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,516,0,0.0260223048327137,0.0148698884758364,0.9591078066914498,308.0,0.5968992248062015,0.3701550387596899,1.3126461833795218,98.40148698884758,False,False,NORMAL,206,7.5505741,99.9603319,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,False,0,0,-1
ศรีนครินทร์,อ่างทอง,5,partylist,election_day,300,295,5,0,0,0,1,2,2,0,5,0,0,23,0,165,2,0,0,1,0,3,0,2,0,0,0,0,33,1,1,1,16,0,0,0,0,0,0,0,1,0,3,22,3,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,295,0,0.0166666666666666,0.0,0.9833333333333332,165.0,0.559322033898305,0.447457627118644,1.7030437131329286,99.16666666666669,False,True,UNUSUAL_VOTING_PATTERN,207,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านปากแพรก,True,1,0,15
ศรีนครินทร์,อ่างทอง,6,partylist,election_day,223,217,3,3,1,0,0,0,0,0,3,0,2,17,0,138,1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,2,0,3,9,3,1,0,0,0,1,0,0,2,9,0,1,0,0,0,1,0,217,0,0.0134529147982062,0.0134529147982062,0.9730941704035876,138.0,0.6359447004608295,0.5391705069124424,1.4828602905622732,99.05829596412556,False,False,NORMAL,208,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,False,0,0,14
ศรีนครินทร์,อ่างทอง,7,partylist,election_day,299,282,10,7,0,4,0,0,0,0,10,0,0,45,0,157,3,0,0,0,0,2,0,1,0,0,0,0,32,0,0,0,9,0,0,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,282,0,0.0334448160535117,0.0234113712374581,0.94314381270903,157.0,0.5567375886524822,0.3971631205673759,1.507123610721362,97.85953177257524,False,False,NORMAL,209,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านต้นตอ,False,0,0,15
ศรีนครินทร์,อ่างทอง,8,partylist,election_day,250,229,21,0,0,0,0,0,1,0,0,0,0,28,0,135,2,0,0,0,0,2,0,2,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,2,1,0,22,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,229,0,0.084,0.0,0.916,135.0,0.5895196506550219,0.4672489082969432,1.4356323380851972,95.8,True,True,UNUSUAL_VOTING_PATTERN,210,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านเกาะขัน,True,1,1,15
ป่าพะยอม,เกาะเต่า,1,partylist,election_day,530,495,26,9,0,0,0,0,1,0,1,0,0,56,0,282,7,0,0,0,0,10,2,0,0,0,0,0,63,1,0,1,4,0,0,0,1,1,1,0,2,2,6,31,2,1,0,1,0,2,2,1,0,13,0,1,0,0,0,0,0,495,0,0.0490566037735849,0.0169811320754716,0.9339622641509434,282.0,0.5696969696969697,0.4424242424242424,1.601499896236736,97.20754716981132,False,False,NORMAL,211,7.8113025,99.8459774,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,False,0,0,-1
ป่าพะยอม,เกาะเต่า,2,partylist,election_day,334,320,9,5,0,4,0,0,0,0,1,0,0,36,0,208,1,0,0,0,0,4,0,0,0,0,0,0,38,0,0,1,7,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,320,0,0.0269461077844311,0.0149700598802395,0.9580838323353292,208.0,0.65,0.53125,1.2687132558150225,98.35329341317365,False,False,NORMAL,212,7.8554397,99.9101915,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,False,0,0,-1
ป่าพะยอม,เกาะเต่า,3,partylist,election_day,339,327,5,7,0,2,0,0,1,0,0,0,0,37,1,221,3,0,1,0,0,1,0,0,0,0,0,0,32,1,1,0,2,0,0,0,1,0,0,0,2,1,0,11,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,327,0,0.0147492625368731,0.0206489675516224,0.9646017699115044,221.0,0.6758409785932722,0.5626911314984709,1.2616221875141116,98.84955752212387,False,False,NORMAL,213,7.791444299999999,99.8295765,ศาลาประจำหมู่บ้านบ้านบางหล่อ,False,0,0,-1
ป่าพะยอม,เกาะเต่า,4,partylist,election_day,556,532,14,10,0,3,0,0,1,0,1,0,0,67,0,344,5,0,0,0,0,4,0,0,0,0,0,0,52,0,1,5,7,0,0,0,1,0,0,0,2,0,0,21,6,0,0,0,1,1,0,0,1,7,0,1,0,1,0,0,0,532,0,0.0251798561151079,0.0179856115107913,0.9568345323741008,344.0,0.6466165413533834,0.5206766917293233,1.3431664839052582,98.38129496402875,False,False,NORMAL,214,7.791444299999999,99.8295765,ศูนย์สาธิตการตลาดบ้านบางหล่อ,False,0,0,-1
ป่าพะยอม,เกาะเต่า,5,partylist,election_day,381,370,6,5,0,0,0,0,3,0,2,0,0,46,0,216,4,0,0,0,0,4,0,0,0,1,0,0,63,0,2,1,6,0,0,0,0,0,0,0,4,0,0,10,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,370,0,0.0157480314960629,0.0131233595800524,0.9711286089238844,216.0,0.5837837837837838,0.4135135135135135,1.4301668520942274,98.9501312335958,False,False,NORMAL,215,7.8265429,99.8689005,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,False,0,0,16
ป่าพะยอม,เกาะเต่า,6,partylist,election_day,411,390,13,8,0,0,0,0,0,0,1,0,0,48,2,240,3,1,0,0,0,0,0,0,0,0,0,0,57,0,0,3,5,0,0,0,0,0,0,0,2,0,1,15,3,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,0,390,0,0.0316301703163017,0.0194647201946472,0.948905109489051,240.0,0.6153846153846154,0.4692307692307692,1.3475038661547132,98.02919708029196,False,False,NORMAL,216,7.8321524,99.8957282,ศาลาประจำหมู่บ้านบ้านไสเลียบ,False,0,0,-1
ป่าพะยอม,เกาะเต่า,7,partylist,election_day,352,340,8,4,0,1,0,0,0,0,0,0,0,42,0,219,0,0,0,0,0,1,0,0,0,0,0,0,42,0,1,0,6,0,0,1,0,0,1,0,3,0,0,4,7,0,0,0,0,3,0,0,1,7,0,0,0,1,0,0,0,340,0,0.0227272727272727,0.0113636363636363,0.9659090909090908,219.0,0.6441176470588236,0.5205882352941177,1.2868835386565376,98.63636363636364,False,False,NORMAL,217,7.8321524,99.8957282,ศูนย์เรียนรู้บ้านไสเลียบ,False,0,0,-1
ป่าพะยอม,เกาะเต่า,8,partylist,election_day,500,492,6,2,1,1,0,0,2,0,2,0,0,69,2,274,6,0,0,0,0,5,0,0,0,0,0,0,67,0,2,2,10,1,0,0,1,0,0,0,4,1,0,18,5,2,0,2,0,0,1,0,1,9,0,1,0,3,0,0,0,492,0,0.012,0.004,0.984,274.0,0.556910569105691,0.4166666666666667,1.621075403458026,99.32,False,False,NORMAL,218,7.77781,99.8342437,ศาลาประจำหมู่บ้านบ้านปากเหมือง,False,0,0,-1
ป่าพะยอม,เกาะเต่า,9,partylist,election_day,424,403,12,9,0,0,0,0,2,0,1,0,0,41,0,228,10,0,0,0,0,3,0,1,0,1,0,0,65,0,2,1,3,0,0,0,0,0,0,0,3,0,2,27,6,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,403,0,0.0283018867924528,0.0212264150943396,0.9504716981132076,228.0,0.56575682382134,0.4044665012406948,1.5297916085701484,98.16037735849056,False,False,NORMAL,219,7.7700709,99.8878507,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,False,0,0,-1
ป่าพะยอม,เกาะเต่า,10,partylist,election_day,380,364,11,5,1,4,0,0,0,0,2,0,1,65,0,184,10,0,0,0,0,4,1,0,0,0,0,0,42,0,1,0,7,0,0,1,0,0,0,0,3,0,0,23,5,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,0,364,0,0.0289473684210526,0.0131578947368421,0.9578947368421052,184.0,0.5054945054945055,0.3269230769230769,1.6905623914156105,98.28947368421052,False,False,NORMAL,220,7.784332600000001,99.8515593,ศาลาประจำหมู่บ้านบ้านหนำวัว,False,0,0,-1
ป่าพะยอม,เกาะเต่า,11,partylist,election_day,503,483,16,4,0,5,0,2,0,0,0,0,0,73,0,263,4,0,1,0,0,1,0,0,0,1,1,0,79,1,1,1,10,0,0,1,0,0,0,1,3,0,0,28,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,483,0,0.0318091451292246,0.0079522862823061,0.9602385685884692,263.0,0.5445134575569358,0.3809523809523809,1.4904510652631144,98.25049701789264,False,False,NORMAL,221,7.849026500000001,99.8403959,ศาลาประจำหมู่บ้านบ้านควนตะแบก,False,0,0,-1
ป่าพะยอม,เกาะเต่า,12,partylist,election_day,579,553,21,5,0,2,0,0,0,0,2,0,0,70,0,370,8,0,1,0,0,3,0,0,0,0,1,0,37,0,1,3,2,1,0,0,0,1,0,0,3,2,0,26,6,3,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0,553,0,0.0362694300518134,0.0086355785837651,0.9550949913644214,370.0,0.6690777576853526,0.5424954792043399,1.323242912683774,98.01381692573402,False,False,NORMAL,222,7.819731300000001,99.9013657,ศาลาประจำหมู่บ้านบ้านห้วยปริง,False,0,0,-1
