district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง
ควนขนุน,โตนดด้วน,10,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านตีนคลอง,280,271,7,2,0,0,0,0,1,0,0,0,1,25,0,156,1,0,0,0,0,1,0,0,0,0,1,0,48,0,1,1,6,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,0,0,1,6,0,2,0,4,0,0,0
ควนขนุน,โตนดด้วน,11,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,374,356,11,7,0,0,0,0,1,0,0,0,0,42,0,166,5,0,1,0,0,0,0,0,0,1,0,0,101,0,0,0,3,0,0,2,0,0,0,0,1,0,1,12,2,0,0,0,1,1,0,0,0,6,0,1,0,9,0,0,0
,,1,partylist,out_of_district_advance,,,,765,729,5,31,0,5,0,0,0,0,4,0,0,387,1,170,5,0,0,0,0,0,0,1,0,1,0,0,91,1,2,1,12,0,0,1,0,0,0,0,2,0,0,27,6,1,0,0,0,1,1,1,0,1,0,0,0,4,0,3,0
,,2,partylist,out_of_district_advance,,,,762,731,9,22,2,6,0,0,0,0,6,0,0,323,1,218,4,0,1,0,0,2,1,0,0,0,2,0,95,0,3,1,12,0,0,0,1,0,0,0,0,1,0,23,16,3,0,1,0,1,1,3,1,1,0,0,0,1,0,1,0
,,3,partylist,out_of_district_advance,,,,765,745,6,14,0,3,0,0,0,0,2,0,1,345,1,227,4,0,1,0,0,0,0,0,0,0,1,0,98,0,1,1,9,0,0,0,0,0,0,0,2,0,0,30,9,3,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0
,,4,partylist,out_of_district_advance,,,,520,498,2,20,0,1,0,0,0,0,0,0,0,242,0,141,3,0,0,0,0,0,0,1,0,0,0,0,60,0,2,0,7,1,0,1,0,1,0,0,1,0,0,20,5,1,0,0,0,2,1,0,1,1,0,0,0,3,0,3,0
,,5,partylist,out_of_district_advance,,,,765,731,3,31,0,2,0,1,1,0,3,0,0,376,1,177,4,0,1,1,0,0,0,0,0,0,0,0,101,0,1,0,9,1,0,0,1,0,0,0,5,0,0,28,5,2,0,1,0,0,1,5,0,0,0,0,0,2,0,2,0
,,6,partylist,out_of_district_advance,,,,763,727,2,34,0,0,0,0,1,0,4,0,0,360,1,226,0,0,0,0,0,3,0,0,0,0,0,0,81,0,4,1,4,1,0,0,0,0,0,0,0,0,0,16,8,3,0,0,0,3,1,2,0,1,0,0,0,4,0,2,1
,,7,partylist,out_of_district_advance,,,,765,733,4,28,1,1,0,0,0,1,0,0,0,399,0,180,4,0,0,0,0,0,0,1,0,1,0,0,83,0,0,2,10,0,0,0,0,1,0,1,1,0,0,31,2,3,0,0,1,1,0,3,0,1,0,1,0,3,0,1,0
,,8,partylist,out_of_district_advance,,,,765,736,5,24,0,2,0,0,1,0,0,0,0,346,0,227,4,0,0,0,0,3,0,0,0,1,0,0,88,0,1,1,9,1,0,0,0,0,0,0,2,0,0,27,7,2,0,0,0,0,4,2,0,2,0,1,0,2,0,3,0
,,9,partylist,out_of_district_advance,,,,765,739,3,23,1,3,2,0,1,0,1,0,0,374,0,207,5,0,4,0,0,0,1,0,0,0,0,0,82,0,3,1,10,0,0,1,0,0,0,0,2,0,0,23,6,1,0,0,1,0,0,2,0,2,0,0,0,3,0,3,0
,,10,partylist,out_of_district_advance,,,,770,741,8,21,1,0,0,0,0,0,2,1,0,345,0,244,9,0,0,0,0,1,0,2,0,2,0,0,79,1,2,1,9,0,0,0,0,0,0,0,1,0,0,22,11,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0
,,1,partylist,in_district_advance,,,,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
