district,subdistrict,unit_index,form_type_const,vote_phase,latitude_const,longitude_const,latlong_location_const,ballot_total_const,ballot_valid_const,ballot_invalid_const,ballot_no_vote_const,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,vote_sum_const,vote_mismatch_const,vote_mismatch_ratio_const,invalid_ratio_const,no_vote_ratio_const,turnout_const,winner_votes_const,runner_up_votes_const,winner_ratio_const,winner_margin_const,vote_entropy_const,validation_error_const,has_validation_error_const,integrity_score_const,anomaly_iforest_const,anomaly_dbscan_const,analysis_scope_const,anomaly_type_const,form_type_party,latitude_party,longitude_party,latlong_location_party,ballot_total_party,ballot_valid_party,ballot_invalid_party,ballot_no_vote_party,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum_party,vote_mismatch_party,vote_mismatch_ratio_party,invalid_ratio_party,no_vote_ratio_party,turnout_party,winner_votes_party,runner_up_votes_party,winner_ratio_party,winner_margin_party,vote_entropy_party,validation_error_party,has_validation_error_party,integrity_score_party,anomaly_iforest_party,anomaly_dbscan_party,analysis_scope_party,anomaly_type_party,_merge,cross_mismatch,ballot_valid_cross_mismatch,ballot_invalid_cross_mismatch,ballot_no_vote_cross_mismatch,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ควนขนุน,ควนขนุน,5,constituency,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านเพิง,381,371,5,5,166,6,38,144,16,0,1,371,0,0.0,0.0131233595800524,0.0131233595800524,0.973753280839895,166.0,144.0,0.4474393530997305,0.059299191374663,1.178780665176336,,False,99.08136482939634,False,False,election_day_model,NORMAL,partylist,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านเพิง,381,368,8,5,0,1,0,0,1,0,1,0,1,33,0,214,2,0,1,0,0,10,0,0,0,0,0,0,61,0,0,0,11,0,0,0,0,0,0,0,0,1,0,19,3,0,0,0,0,3,1,1,2,1,0,0,0,1,0,0,0,368,0,0.0,0.0209973753280839,0.0131233595800524,0.9658792650918636,214.0,61.0,0.5815217391304348,0.4157608695652174,1.4809681978244325,,False,98.68766404199476,False,False,election_day_model,NORMAL,both,0,3,3,0,22,7.737530199999998,99.9891287,ศาลาประจำหมู่บ้านบ้านปาบ,False,0,0,0
ควนขนุน,ควนขนุน,6,constituency,election_day,7.7625474,100.0007649,ศาลาประจำหมู่บ้านบ้านควนพลี,623,598,12,13,240,6,51,270,27,1,3,598,0,0.0,0.0192616372391653,0.0208667736757624,0.9598715890850722,270.0,240.0,0.451505016722408,0.0501672240802675,1.1586670635424892,,False,98.61958266452648,False,False,election_day_model,NORMAL,partylist,7.7625474,100.0007649,ศาลาประจำหมู่บ้านบ้านควนพลี,623,599,22,2,2,0,0,0,1,0,1,0,0,87,3,347,2,0,0,0,0,5,0,1,0,1,2,1,74,0,3,1,3,1,1,0,0,0,0,0,4,0,1,40,4,4,0,0,0,1,0,0,1,5,0,0,0,1,0,1,1,599,0,0.0,0.0353130016051364,0.0032102728731942,0.9614767255216692,347.0,87.0,0.5792988313856428,0.4340567612687813,1.501969435902883,,False,98.1701444622793,False,False,election_day_model,NORMAL,both,0,1,10,11,23,7.771804299999999,99.9381744,ศาลาประจำหมู่บ้านบ้านสามหนอง,False,0,0,-1
ควนขนุน,ควนขนุน,7,constituency,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านโพธิ์,374,360,9,5,35,2,37,252,33,0,1,360,0,0.0,0.0240641711229946,0.0133689839572192,0.962566844919786,252.0,37.0,0.7,0.5972222222222222,0.9743587012769384,,False,98.52941176470588,False,False,election_day_model,NORMAL,partylist,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านโพธิ์,374,361,8,5,0,0,0,0,1,1,2,0,0,62,2,157,5,0,1,1,0,2,1,0,0,0,0,0,89,0,1,0,4,0,0,0,0,0,0,0,3,0,0,17,4,1,0,0,0,0,1,0,0,3,0,1,0,2,0,0,0,361,0,0.0,0.0213903743315508,0.0133689839572192,0.96524064171123,157.0,89.0,0.4349030470914127,0.1883656509695291,1.654416510423701,,False,98.66310160427808,False,False,election_day_model,NORMAL,both,0,1,1,0,24,7.7427958,99.9646715,ศาลาประจำหมู่บ้านบ้านศาลาม่วง,False,0,1,0
ควนขนุน,ควนขนุน,8,constituency,election_day,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านข่อยม้า,208,203,5,0,63,1,5,128,6,0,0,203,0,0.0,0.0240384615384615,0.0,0.9759615384615384,128.0,63.0,0.6305418719211823,0.3201970443349753,0.8753975656333323,,False,98.79807692307692,False,False,election_day_model,NORMAL,partylist,7.764699,100.0024084,ศาลาประจำหมู่บ้านบ้านข่อยม้า,208,204,4,0,0,0,0,0,0,0,2,0,0,20,0,101,0,0,0,0,1,1,0,0,0,0,0,0,48,0,0,2,6,0,0,0,0,0,0,0,3,0,1,11,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,204,0,0.0,0.0192307692307692,0.0,0.9807692307692308,101.0,48.0,0.4950980392156863,0.2598039215686274,1.573530234479,,False,99.03846153846152,False,False,election_day_model,NORMAL,both,0,1,1,0,25,7.7851689,99.9546944,ศาลาประจำหมู่บ้านบ้านไสตอ,False,0,1,-1
ควนขนุน,ควนขนุน,9,constituency,election_day,7.735698699999999,100.0077949,ศาลาประจำหมู่บ้าน หมู่ที่ 9 บ้านควนขนุน,80,77,0,3,8,0,9,47,11,2,0,77,0,0.0,0.0,0.0375,0.9625,47.0,11.0,0.6103896103896104,0.4675324675324675,1.160290705337588,,False,99.25,False,False,election_day_model,NORMAL,partylist,7.735698699999999,100.0077949,ศาลาประจำหมู่บ้าน หมู่ที่ 9 บ้านควนขนุน,80,78,1,1,0,0,0,0,0,0,0,0,0,15,0,23,2,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,0,0.0,0.0125,0.0125,0.975,24.0,23.0,0.3076923076923077,0.0128205128205128,1.6890327383134127,,False,99.125,True,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,1,1,2,26,7.769434400000001,99.9700718,ศาลาประจำหมู่บ้านบ้านหยีใน,True,1,1,-1
ควนขนุน,ควนขนุน(เทศบาล),1,constituency,election_day,7.734476799999999,100.0124479,อาคารอเนกประสงค์ สำนักงานเทศบาลตำบลควนขนุน,256,237,5,14,64,4,37,115,12,3,2,237,0,0.0,0.01953125,0.0546875,0.92578125,115.0,64.0,0.4852320675105485,0.2151898734177215,1.309891941414925,,False,97.9296875,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.734476799999999,100.0124479,อาคารอเนกประสงค์ สำนักงานเทศบาลตำบลควนขนุน,256,238,11,7,0,0,0,0,4,0,0,0,0,34,0,108,1,0,0,0,0,0,0,1,0,0,0,0,56,0,1,0,9,0,0,0,0,0,0,0,2,1,1,12,1,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,238,0,0.0,0.04296875,0.02734375,0.9296875,108.0,56.0,0.453781512605042,0.2184873949579832,1.6453490992487043,,False,97.3046875,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,1,6,7,27,7.7851689,99.9546944,ศาลาประจำหมู่บ้านบ้านไสตอตก,True,1,1,-1
ควนขนุน,ควนขนุน(เทศบาล),2,constituency,election_day,7.733656099999999,100.007411,อาคารหอประชุม โรงเรียนบ้านควนขนุน,337,322,6,9,76,9,50,163,22,0,2,322,0,0.0,0.0178041543026706,0.0267062314540059,0.9554896142433236,163.0,76.0,0.5062111801242236,0.2701863354037267,1.2895129853093166,,False,98.57566765578636,False,False,election_day_model,NORMAL,partylist,7.733656099999999,100.007411,อาคารหอประชุม โรงเรียนบ้านควนขนุน,337,320,8,9,0,1,0,0,0,0,1,0,0,45,0,137,2,0,0,0,1,0,0,0,0,0,0,0,87,0,0,0,8,1,0,1,0,0,0,0,2,0,0,15,7,0,0,0,1,0,0,2,0,1,0,0,0,8,0,0,0,320,0,0.0,0.0237388724035608,0.0267062314540059,0.9495548961424332,137.0,87.0,0.428125,0.15625,1.6259982551336982,,False,98.27893175074183,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,2,2,0,28,7.4710752,99.9927726,ศาลาประจำหมู่บ้านบ้านต้นประดู่,True,1,1,2
ควนขนุน,ควนขนุน(เทศบาล),3,constituency,election_day,7.737481399999999,100.0066003,ศาลาการเปรียญ วัดสุวรรณวิชัย,403,383,4,16,94,4,62,187,34,1,1,383,0,0.0,0.009925558312655,0.0397022332506203,0.9503722084367244,187.0,94.0,0.4882506527415143,0.2428198433420365,1.2832548637513697,,False,98.70967741935485,False,False,election_day_model,NORMAL,partylist,7.737481399999999,100.0066003,ศาลาการเปรียญ วัดสุวรรณวิชัย,403,390,8,5,0,0,0,0,1,0,0,0,0,51,0,146,4,0,0,0,0,1,0,0,0,0,0,0,117,0,0,0,11,0,0,1,0,0,0,0,2,0,2,31,5,3,0,0,0,2,0,1,0,3,0,0,0,8,0,1,0,390,0,0.0,0.0198511166253101,0.0124069478908188,0.967741935483871,146.0,117.0,0.3743589743589743,0.0743589743589743,1.7120110162904258,,False,98.75930521091811,False,False,election_day_model,NORMAL,both,0,7,4,11,29,7.477495999999999,100.0135447,ศาลาประจำหมู่บ้านบ้านวังปริง,False,0,1,-1
ควนขนุน,ควนขนุน(เทศบาล),4,constituency,election_day,7.7484794,100.0080005,อาคารพ่อท่านนะ วัดสุวรรณวิชัย,206,199,1,6,23,5,41,112,17,0,1,199,0,0.0,0.0048543689320388,0.029126213592233,0.9660194174757282,112.0,41.0,0.5628140703517588,0.3567839195979899,1.2276942131796489,,False,99.1747572815534,False,False,election_day_model,NORMAL,partylist,7.7484794,100.0080005,อาคารพ่อท่านนะ วัดสุวรรณวิชัย,206,199,3,4,0,2,0,0,0,0,1,0,0,34,0,79,2,0,0,0,0,0,1,0,0,0,0,0,51,0,0,0,6,0,0,0,1,0,0,0,1,0,0,13,2,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,199,0,0.0,0.0145631067961165,0.0194174757281553,0.9660194174757282,79.0,51.0,0.3969849246231156,0.1407035175879397,1.6782058074330737,,False,98.88349514563107,False,False,election_day_model,NORMAL,both,0,0,2,2,30,7.471108099999999,100.0050042,ศาลาประจำหมู่บ้านบ้านหัวหรั่ง,False,0,1,2
ควนขนุน,ชะมวง,1,constituency,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านชะมวง,573,552,10,11,122,5,46,340,38,1,0,552,0,0.0,0.0174520069808027,0.019197207678883,0.9633507853403142,340.0,122.0,0.6159420289855072,0.394927536231884,1.0774519496915895,,False,98.7434554973822,False,False,election_day_model,NORMAL,partylist,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านชะมวง,573,564,7,2,0,0,0,0,0,0,0,0,0,80,0,316,2,0,3,0,0,6,0,1,1,0,1,0,101,1,0,2,10,0,0,0,0,0,0,0,0,0,3,22,0,1,0,1,0,2,0,1,0,6,0,0,0,4,0,0,0,564,0,0.0,0.0122164048865619,0.0034904013961605,0.9842931937172776,316.0,101.0,0.5602836879432624,0.3812056737588652,1.4337608556421193,,False,99.31937172774867,False,False,election_day_model,NORMAL,both,0,12,3,9,31,7.470731900000001,99.9856344,ศาลาประจำหมู่บ้านบ้านท่ายาง,False,0,0,2
ควนขนุน,ชะมวง,2,constituency,election_day,7.7408104,99.9839132,ศาลาการเปรียญวัดพิกุลทอง,194,182,5,7,56,2,19,96,9,0,0,182,0,0.0,0.0257731958762886,0.0360824742268041,0.9381443298969072,96.0,56.0,0.5274725274725275,0.2197802197802197,1.134211207827406,,False,97.98969072164948,False,False,election_day_model,NORMAL,partylist,7.7408104,99.9839132,ศาลาการเปรียญวัดพิกุลทอง,194,177,11,6,0,0,0,0,0,0,1,0,0,14,0,83,3,0,0,0,0,2,0,0,0,0,0,0,46,0,0,0,6,0,0,0,0,0,0,0,3,0,0,12,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,177,0,0.0,0.056701030927835,0.0309278350515463,0.9123711340206184,83.0,46.0,0.4689265536723164,0.2090395480225988,1.602509251841952,,False,96.54639175257732,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,5,6,1,32,7.471220799999999,99.979161,อาคารสำนักงานเทศบาลตำบลชะรัด,True,1,1,2
ควนขนุน,ชะมวง,3,constituency,election_day,7.7885424,99.9643809,ศาลาประจำหมู่บ้านบ้านศาลาตำเสา,545,525,14,6,115,0,62,320,25,1,2,525,0,0.0,0.0256880733944954,0.0110091743119266,0.963302752293578,320.0,115.0,0.6095238095238096,0.3904761904761905,1.064787909693716,,False,98.49541284403672,False,False,election_day_model,NORMAL,partylist,7.7885424,99.9643809,ศาลาประจำหมู่บ้านบ้านศาลาตำเสา,545,523,13,9,0,1,0,0,0,0,1,0,1,51,1,305,0,0,0,0,0,7,0,0,0,1,0,0,96,0,1,1,2,1,0,1,0,0,0,0,2,1,0,26,5,5,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,523,0,0.0,0.0238532110091743,0.0165137614678899,0.9596330275229358,305.0,96.0,0.5831739961759083,0.3996175908221797,1.4299166972692336,,False,98.4770642201835,False,False,election_day_model,NORMAL,both,0,2,1,3,33,7.471220799999999,99.979161,อาคารสำนักงานเทศบาลตำบลชะรัด,False,0,0,2
ควนขนุน,ชะมวง,4,constituency,election_day,7.7419453,99.9723573,ศาลาประจำหมู่บ้านบ้านหนักขัน,185,181,2,2,47,1,5,122,6,0,0,181,0,0.0,0.0108108108108108,0.0108108108108108,0.9783783783783784,122.0,47.0,0.6740331491712708,0.4143646408839779,0.8568105610151688,,False,99.24324324324324,False,False,election_day_model,NORMAL,partylist,7.7419453,99.9723573,ศาลาประจำหมู่บ้านบ้านหนักขัน,185,180,2,3,1,0,0,0,0,0,2,0,0,27,2,80,3,0,0,1,0,2,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,180,0,0.0,0.0108108108108108,0.0162162162162162,0.972972972972973,80.0,53.0,0.4444444444444444,0.15,1.5020602435054693,,False,99.13513513513512,False,False,election_day_model,NORMAL,both,0,1,0,1,34,7.470731900000001,99.9856344,ศาลาอเนกประสงค์บ้านนามะพร้าว,False,0,1,2
ควนขนุน,ชะมวง,5,constituency,election_day,7.753196000000001,99.9551971,ศาลาประจำหมู่บ้านบ้านไสเตียน,511,501,3,7,109,7,25,348,11,1,0,501,0,0.0,0.0058708414872798,0.0136986301369863,0.980430528375734,348.0,109.0,0.6946107784431138,0.4770459081836327,0.8904713769523936,,False,99.43248532289628,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.753196000000001,99.9551971,ศาลาประจำหมู่บ้านบ้านไสเตียน,511,490,16,5,0,2,0,0,1,0,0,0,0,45,0,278,4,0,1,1,0,4,0,0,0,0,0,0,91,0,0,4,2,1,0,0,1,0,0,0,3,0,2,38,2,1,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,490,0,0.0,0.0313111545988258,0.009784735812133,0.958904109589041,278.0,91.0,0.5673469387755102,0.3816326530612245,1.452379088052412,,False,98.23874755381604,False,False,election_day_model,NORMAL,both,0,11,13,2,35,7.470731900000001,99.9856344,ศูนย์ถ่ายทอดเทคโนโลยีตำบลชะรัด,True,1,1,2
ควนขนุน,ชะมวง,6,constituency,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพออก,326,315,6,5,43,1,10,248,12,0,1,315,0,0.0,0.0184049079754601,0.0153374233128834,0.9662576687116564,248.0,43.0,0.7873015873015873,0.6507936507936508,0.7306467189807594,,False,98.77300613496932,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพออก,326,317,4,5,0,0,0,0,1,0,1,0,0,33,2,162,1,0,0,0,0,6,1,0,0,1,0,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,3,7,5,1,0,1,0,0,0,0,1,6,0,2,0,3,0,1,0,317,0,0.0,0.0122699386503067,0.0153374233128834,0.97239263803681,162.0,77.0,0.5110410094637224,0.2681388012618296,1.5740995341002566,,False,99.079754601227,False,False,election_day_model,NORMAL,both,0,2,2,0,36,7.470731900000001,99.9856344,ศาลาประจำหมู่บ้านบ้านหูเล่,True,1,1,2
ควนขนุน,ชะมวง,7,constituency,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพตก,394,387,4,3,50,5,5,315,12,0,0,387,0,0.0,0.0101522842639593,0.0076142131979695,0.9822335025380712,315.0,50.0,0.813953488372093,0.6847545219638242,0.652029885734488,,False,99.34010152284264,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านค่ายไพตก,394,376,13,5,0,0,0,0,1,0,1,0,0,36,0,201,3,0,0,0,0,1,1,0,0,0,0,0,100,0,2,2,3,0,0,0,1,0,0,0,5,0,0,10,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,376,0,0.0,0.032994923857868,0.0126903553299492,0.9543147208121828,201.0,100.0,0.5345744680851063,0.2686170212765957,1.3896539180217513,,False,98.0964467005076,False,False,election_day_model,NORMAL,both,0,11,9,2,37,7.470731900000001,99.9856344,ศาลาประจำหมู่บ้านบ้านสะพานแต้ว,True,1,1,2
ควนขนุน,ชะมวง,8,constituency,election_day,7.7372374,99.973056,ศาลาประจำหมู่บ้านบ้านไทรโกบ,360,347,8,5,30,3,23,248,41,2,0,347,0,0.0,0.0222222222222222,0.0138888888888888,0.9638888888888888,248.0,41.0,0.7146974063400576,0.5965417867435159,0.9547391792922438,,False,98.61111111111111,False,False,election_day_model,NORMAL,partylist,7.7372374,99.973056,ศาลาประจำหมู่บ้านบ้านไทรโกบ,360,342,16,2,0,1,0,0,0,0,1,0,0,83,3,135,0,0,0,1,1,3,2,2,0,0,0,1,70,1,0,1,7,0,0,0,0,0,0,0,2,0,0,12,2,1,0,0,0,1,0,0,0,10,0,0,0,2,0,0,0,342,0,0.0,0.0444444444444444,0.0055555555555555,0.95,135.0,83.0,0.3947368421052631,0.1520467836257309,1.7226476382668376,,False,97.66666666666666,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,5,8,3,38,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านชุมพล,True,1,1,3
ควนขนุน,ชะมวง,9,constituency,election_day,7.736974900000001,99.9842367,ศาลาประจำหมู่บ้านบ้านหัวถนน,328,315,6,7,49,1,36,197,28,0,4,315,0,0.0,0.0182926829268292,0.0213414634146341,0.9603658536585366,197.0,49.0,0.6253968253968254,0.4698412698412698,1.119734814436396,,False,98.65853658536584,False,False,election_day_model,NORMAL,partylist,7.736974900000001,99.9842367,ศาลาประจำหมู่บ้านบ้านหัวถนน,328,316,8,4,0,0,0,0,1,1,1,0,0,59,0,114,2,0,0,0,0,1,0,1,0,0,0,0,84,0,0,1,6,1,0,0,0,0,0,0,0,0,0,30,2,2,0,1,0,1,0,1,2,1,0,1,0,2,0,1,0,316,0,0.0,0.024390243902439,0.0121951219512195,0.9634146341463414,114.0,84.0,0.360759493670886,0.0949367088607595,1.7291349557353906,,False,98.53658536585364,False,False,election_day_model,NORMAL,both,0,1,2,3,39,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านหนองปริง,False,0,1,3
ควนขนุน,ชะมวง,10,constituency,election_day,7.737530199999998,99.9891287,ศาลาประจำหมู่บ้านบ้านปาบ,196,191,1,4,44,0,18,116,10,1,2,191,0,0.0,0.0051020408163265,0.0204081632653061,0.9744897959183674,116.0,44.0,0.6073298429319371,0.3769633507853403,1.0933224176071896,,False,99.33673469387756,False,False,election_day_model,NORMAL,partylist,7.737530199999998,99.9891287,ศาลาประจำหมู่บ้านบ้านปาบ,196,188,6,2,0,2,0,0,0,0,1,0,0,43,0,51,3,0,1,0,0,1,0,1,0,0,0,0,52,0,0,0,3,0,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,188,0,0.0,0.0306122448979591,0.010204081632653,0.9591836734693876,52.0,51.0,0.2765957446808511,0.0053191489361702,1.7461799983361643,,False,98.265306122449,True,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,3,5,2,40,7.615725099999999,99.9576849,ศาลาประจำหมู่บ้านบ้านหนองเสม็ด,True,1,1,4
ควนขนุน,ชะมวง,11,constituency,election_day,7.771804299999999,99.9381744,ศาลาประจำหมู่บ้านบ้านสามหนอง,486,476,9,1,161,1,24,266,21,1,2,476,0,0.0,0.0185185185185185,0.0020576131687242,0.9794238683127572,266.0,161.0,0.5588235294117647,0.2205882352941176,1.02905088284467,,False,99.0329218106996,False,False,election_day_model,NORMAL,partylist,7.771804299999999,99.9381744,ศาลาประจำหมู่บ้านบ้านสามหนอง,486,463,18,5,0,1,0,0,0,0,3,0,0,49,0,244,2,0,1,1,0,6,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,0,0,2,0,2,37,1,0,1,0,0,0,1,1,2,4,0,1,1,0,0,0,0,463,0,0.0,0.037037037037037,0.0102880658436214,0.9526748971193416,244.0,100.0,0.5269978401727862,0.3110151187904967,1.4842458264794447,,False,97.94238683127573,False,False,election_day_model,NORMAL,both,0,13,9,4,41,7.5827562,99.9618832,ศาลาการเปรียญวัดลำกะ,False,0,1,-1
